Fz,C3,Cz,C4,Pz,PO7,Oz,PO8
180167.671875,174600.03125,203991.328125,201948.828125,161541.78125,160710.03125,155443.96875,170363.125
180162.046875,174588.046875,203979.703125,201936.671875,161515.234375,160692.78125,155433.328125,170343.375
180181.53125,174612.546875,203999.90625,201960.625,161523.546875,160719.875,155473.015625,170372.609375
180185.734375,174615.6875,204007.953125,201966.625,161543.9375,160743.296875,155505.5625,170391.921875
180176.796875,174605.21875,203998.65625,201951.859375,161551.078125,160730.421875,155473.640625,170372.78125
180167.3125,174595.296875,203986.671875,201946.140625,161547.78125,160717.28125,155464.703125,170366.96875
180174.296875,174598.328125,203989.0,201948.828125,161530.078125,160713.609375,155435.734375,170351.328125
180185.109375,174606.5625,203997.59375,201955.703125,161521.9375,160717.640625,155430.546875,170359.90625
180187.34375,174615.953125,204002.0625,201960.8125,161538.125,160728.984375,155463.90625,170374.484375
180183.953125,174618.265625,203999.90625,201957.5,161556.453125,160725.40625,155455.234375,170374.484375
180181.984375,174602.8125,203995.984375,201957.3125,161564.5,160726.3125,155455.046875,170375.640625
180182.609375,174612.8125,203997.3125,201958.578125,161554.65625,160733.546875,155465.59375,170381.453125
180193.328125,174627.75,204007.15625,201967.78125,161553.140625,160756.53125,155490.1875,170396.828125
180199.421875,174635.171875,204011.171875,201969.84375,161560.734375,160760.734375,155495.015625,170398.0
180193.328125,174630.25,204003.3125,201960.625,161568.96875,160747.3125,155481.78125,170388.078125
180187.96875,174631.328125,203999.28125,201954.640625,161573.890625,160749.1875,155486.515625,170390.390625
180190.921875,174629.8125,204001.25,201959.828125,161564.140625,160752.6875,155498.5,170402.203125
180194.3125,174635.703125,203999.015625,201953.390625,161543.578125,160747.859375,155482.671875,170386.734375
180194.5,174628.375,203995.984375,201949.890625,161546.4375,160744.359375,155480.0,170385.921875
180192.265625,174623.8125,203993.390625,201947.03125,161562.703125,160742.9375,155486.15625,170387.890625
180195.484375,174631.234375,203996.0625,201950.875,161570.9375,160745.796875,155478.828125,170380.109375
180194.3125,174629.53125,203993.46875,201951.234375,161555.109375,160743.109375,155473.28125,170378.234375
180192.703125,174624.703125,203990.796875,201944.53125,161541.515625,160746.6875,155491.53125,170393.4375
180196.28125,174628.5625,203993.109375,201949.0,161548.671875,160752.953125,155494.921875,170394.953125
180200.75,174633.109375,203994.1875,201948.734375,161567.796875,160746.0625,155481.25,170385.65625
180192.984375,174631.59375,203987.65625,201941.40625,161572.625,160745.078125,155480.0,170382.625
180192.53125,174625.609375,203985.0625,201941.21875,161559.671875,160746.328125,155497.78125,170389.953125
180208.09375,174629.1875,203995.625,201953.921875,161551.890625,160747.9375,155490.28125,170389.953125
180199.859375,174623.8125,203988.90625,201945.78125,161546.53125,160735.25,155461.21875,170375.109375
180199.140625,174627.578125,203990.171875,201944.890625,161569.59375,160739.53125,155475.078125,170382.171875
180199.234375,174625.421875,203989.546875,201942.65625,161576.484375,160738.90625,155466.578125,170374.296875
180204.875,174630.078125,203994.28125,201946.5,161568.703125,160745.625,155480.34375,170378.953125
180224.0,174647.6875,204011.984375,201966.703125,161574.515625,160765.015625,155513.96875,170406.125
180238.03125,174662.171875,204025.484375,201978.6875,161590.78125,160778.078125,155515.75,170417.3125
180234.46875,174662.53125,204021.8125,201971.359375,161605.0,160773.515625,155504.84375,170415.875
180225.796875,174655.28125,204011.265625,201965.359375,161606.703125,160765.109375,155504.578125,170412.75
180225.078125,174648.140625,204010.015625,201969.203125,161597.3125,160772.703125,155516.109375,170420.265625
180224.71875,174647.953125,204007.59375,201970.1875,161579.421875,160772.703125,155520.578125,170421.515625
180229.8125,174661.546875,204012.96875,201966.625,161586.671875,160782.1875,155523.09375,170424.8125
180233.5625,174665.75,204016.265625,201968.40625,161606.78125,160778.703125,155521.84375,170426.15625
180232.9375,174662.171875,204013.765625,201969.75,161616.171875,160781.734375,155529.171875,170430.1875
180236.515625,174666.90625,204016.265625,201971.359375,161606.25,160786.5625,155534.53125,170432.0625
180241.34375,174672.09375,204020.296875,201976.09375,161593.828125,160790.328125,155538.734375,170437.6875
180240.0,174676.296875,204019.84375,201975.203125,161599.71875,160794.703125,155549.28125,170444.84375
180242.953125,174684.34375,204023.515625,201974.125,161624.484375,160808.5625,155555.8125,170440.109375
180231.421875,174678.796875,204008.859375,201955.890625,161616.4375,160784.421875,155523.984375,170413.90625
180234.1875,174670.84375,204008.40625,201962.765625,161609.734375,160787.546875,155546.0625,170439.75
180236.515625,174660.203125,204005.359375,201962.859375,161590.421875,160784.421875,155535.34375,170431.96875
180231.421875,174657.078125,203998.65625,201955.0,161584.25,160773.15625,155519.0625,170418.46875
180228.46875,174655.640625,203995.796875,201949.71875,161600.265625,160773.25,155515.125,170411.578125
180231.6875,174657.4375,203994.453125,201948.734375,161607.59375,160770.03125,155497.875,170400.59375
180236.875,174660.921875,203998.03125,201951.234375,161596.328125,160766.53125,155510.390625,170410.0625
180237.59375,174663.78125,203999.109375,201951.59375,161583.0,160771.546875,155524.78125,170418.296875
180267.90625,174691.59375,204025.390625,201975.203125,161608.21875,160793.546875,155518.625,170432.234375
180270.671875,174692.390625,204026.375,201974.578125,161623.765625,160791.390625,155513.703125,170426.6875
180264.40625,174684.171875,204018.953125,201972.96875,161627.625,160786.828125,155516.375,170425.625
180261.90625,174681.84375,204014.484375,201960.53125,161613.40625,160784.0625,155522.8125,170427.046875
180264.140625,174677.375,204015.203125,201961.96875,161602.21875,160791.296875,155537.484375,170436.171875
180268.4375,174684.53125,204018.234375,201968.140625,161610.09375,160802.84375,155543.5625,170440.203125
180274.515625,174698.65625,204028.515625,201977.609375,161638.796875,160811.6875,155552.859375,170451.1875
180260.84375,174686.84375,204016.984375,201967.25,161638.25,160797.921875,155543.390625,170444.671875
180256.71875,174678.984375,204009.65625,201964.296875,161619.125,160789.875,155540.078125,170439.21875
180262.625,174684.609375,204012.703125,201967.59375,161605.4375,160794.875,155541.59375,170438.234375
180262.0,174687.203125,204012.703125,201971.171875,161612.421875,160800.421875,155546.515625,170443.140625
180259.9375,174679.703125,204008.21875,201967.515625,161631.28125,160796.3125,155548.484375,170448.875
180258.421875,174676.828125,204006.265625,201966.171875,161640.578125,160795.234375,155549.640625,170452.890625
180257.078125,174681.84375,204005.1875,201963.671875,161628.78125,160798.90625,155550.0,170446.71875
180260.484375,174686.84375,204005.640625,201964.109375,161613.40625,160805.515625,155557.78125,170448.515625
180260.65625,174698.375,204007.875,201966.4375,161620.015625,160824.75,155558.140625,170453.96875
180262.0,174688.1875,204006.34375,201965.28125,161634.765625,160799.796875,155544.8125,170446.0
180261.375,174691.59375,204008.3125,201970.1875,161648.53125,160803.640625,155559.46875,170456.640625
180258.421875,174691.5,204005.0,201959.734375,161635.03125,160808.734375,155567.96875,170457.984375
180245.90625,174675.84375,203988.109375,201940.328125,161598.734375,160787.375,155537.578125,170425.265625
180248.40625,174680.765625,203988.109375,201940.515625,161599.90625,160787.109375,155539.8125,170427.765625
180250.203125,174678.265625,203989.359375,201947.484375,161621.09375,160789.875,155548.296875,170443.328125
180252.171875,174679.703125,203988.375,201941.140625,161623.140625,160786.921875,155517.28125,170417.125
180257.34375,174690.515625,203992.671875,201943.375,161617.6875,160800.15625,155542.3125,170428.75
180268.4375,174688.09375,204000.71875,201954.640625,161613.3125,160818.65625,155564.390625,170441.890625
180296.421875,174714.296875,204026.375,201978.78125,161639.421875,160839.046875,155580.125,170461.390625
180282.296875,174703.296875,204012.96875,201966.265625,161645.765625,160818.484375,155560.640625,170452.265625
180277.015625,174697.84375,204008.3125,201959.375,161651.75,160813.484375,155562.609375,170457.0
180275.234375,174697.578125,204005.09375,201958.65625,161638.4375,160814.015625,155562.15625,170456.5625
180273.625,174696.328125,204002.953125,201960.09375,161624.3125,160819.203125,155570.921875,170462.375
180275.765625,174699.8125,204004.46875,201962.140625,161632.09375,160822.421875,155591.9375,170473.28125
180275.59375,174703.203125,204006.96875,201963.3125,161656.765625,160835.65625,155597.109375,170476.40625
180264.234375,174689.703125,203994.8125,201952.671875,161651.671875,160810.34375,155554.46875,170458.703125
180257.53125,174680.59375,203986.40625,201945.421875,161635.3125,160801.859375,155559.296875,170460.3125
180265.390625,174693.109375,203995.171875,201961.25,161632.265625,160820.09375,155586.484375,170481.6875
180267.359375,174702.9375,203995.796875,201955.078125,161636.5625,160821.609375,155588.53125,170483.109375
180262.625,174694.8125,203989.71875,201948.28125,161648.1875,160816.15625,155579.234375,170479.53125
180258.875,174689.265625,203986.234375,201948.015625,161653.90625,160811.515625,155575.125,170475.78125
180262.453125,174697.75,203989.265625,201948.734375,161646.921875,160823.578125,155580.578125,170477.75
180269.875,174698.5625,203995.078125,201956.6875,161638.96875,160832.796875,155591.3125,170494.28125
180272.734375,174702.859375,203997.765625,201961.25,161644.96875,160835.734375,155596.140625,170498.9375
180263.15625,174701.0625,203990.875,201952.578125,161658.46875,160827.0625,155603.375,170499.203125
180260.390625,174701.953125,203987.125,201946.859375,161664.09375,160827.515625,155590.953125,170484.984375
180267.1875,174707.40625,203992.484375,201951.59375,161657.390625,160834.21875,155593.71875,170480.25
180263.15625,174698.5625,203985.0625,201945.96875,161630.84375,160823.9375,155588.53125,170467.203125
180271.828125,174705.71875,203991.0625,201946.953125,161628.515625,160820.453125,155553.75,170448.0625
180272.015625,174706.875,203990.171875,201943.8125,161642.375,160813.203125,155530.234375,170439.5625
180270.21875,174701.15625,203987.390625,201941.859375,161654.4375,160817.59375,155546.515625,170449.40625
180276.9375,174706.703125,203993.5625,201948.734375,161652.203125,160831.0,155575.21875,170466.921875
180272.109375,174702.21875,203985.96875,201943.46875,161629.5,160824.65625,155578.78125,170466.75
180300.71875,174732.625,204010.734375,201965.453125,161657.390625,160858.265625,155606.234375,170489.09375
180312.25,174749.96875,204023.6875,201981.8125,161687.078125,160861.75,155615.171875,170504.484375
180296.6875,174733.875,204007.328125,201959.46875,161681.703125,160846.5625,155600.25,170485.609375
180297.140625,174719.84375,204001.96875,201952.140625,161664.625,160841.015625,155594.96875,170478.28125
180297.40625,174726.640625,204003.390625,201957.046875,161655.25,160848.96875,155609.1875,170491.421875
180287.125,174710.453125,203992.671875,201950.078125,161647.734375,160839.671875,155592.734375,170480.421875
180289.890625,174710.1875,203994.1875,201950.25,161665.796875,160841.1875,155592.109375,170477.5625
180297.9375,174719.03125,204001.34375,201957.671875,161683.234375,160842.53125,155600.328125,170490.265625
180294.71875,174718.234375,203997.046875,201949.890625,161667.3125,160836.546875,155596.484375,170479.0
180300.71875,174726.359375,204000.53125,201955.359375,161654.4375,160847.09375,155595.78125,170477.828125
180321.453125,174754.078125,204021.453125,201971.796875,161674.015625,160863.8125,155609.359375,170490.359375
180311.0,174734.953125,204011.171875,201963.21875,161684.84375,160852.453125,155604.0,170483.5625
180305.8125,174733.78125,204007.15625,201961.515625,161695.484375,160854.96875,155621.4375,170498.578125
180303.484375,174730.03125,203998.921875,201954.28125,161674.734375,160847.28125,155603.640625,170480.25
180301.78125,174730.65625,203993.296875,201947.65625,161651.484375,160842.984375,155583.4375,170468.09375
180302.6875,174728.875,203994.453125,201948.5625,161654.0,160842.453125,155579.59375,170468.53125
180303.390625,174726.640625,203996.609375,201952.765625,161678.578125,160844.859375,155598.8125,170482.9375
180295.890625,174725.734375,203992.125,201947.84375,161687.703125,160841.8125,155600.78125,170481.765625
180314.03125,174747.203125,204009.5625,201967.25,161694.046875,160864.890625,155618.484375,170496.796875
180320.5625,174751.9375,204014.03125,201967.15625,161682.6875,160869.984375,155628.59375,170508.953125
180330.578125,174766.6875,204025.296875,201977.171875,161694.140625,160881.15625,155643.34375,170526.65625
180322.625,174755.421875,204013.234375,201965.984375,161694.578125,160858.453125,155604.359375,170502.515625
180311.078125,174733.703125,203998.84375,201949.8125,161692.609375,160847.71875,155599.53125,170484.71875
180328.421875,174754.34375,204014.3125,201966.171875,161700.84375,160869.0,155627.6875,170506.359375
180338.4375,174764.1875,204020.296875,201971.796875,161684.390625,160861.75,155605.078125,170508.0625
180334.234375,174760.515625,204015.28125,201966.4375,161681.0,160860.859375,155605.96875,170500.1875
180327.171875,174750.859375,204010.734375,201962.59375,161697.53125,160863.71875,155610.265625,170499.65625
180319.9375,174738.703125,204002.6875,201956.875,161700.75,160857.28125,155607.40625,170498.484375
180322.796875,174747.734375,204005.1875,201958.125,161693.25,160860.0625,155614.90625,170504.5625
180332.09375,174760.609375,204013.671875,201964.65625,161683.3125,160869.625,155621.609375,170508.234375
180327.53125,174749.96875,204006.96875,201957.234375,161678.125,160866.859375,155613.65625,170501.0
180325.296875,174748.265625,204003.671875,201955.984375,161697.625,160863.546875,155615.265625,170505.90625
180333.34375,174755.421875,204008.859375,201961.875,161715.59375,160877.9375,155626.171875,170513.0625
180331.015625,174749.515625,204004.296875,201962.5,161699.59375,160866.234375,155625.375,170511.28125
180331.5625,174747.015625,204000.890625,201953.296875,161677.421875,160862.46875,155614.546875,170498.75
180332.0,174749.609375,204000.625,201950.078125,161678.046875,160863.359375,155615.4375,170497.140625
180328.609375,174748.0,203999.90625,201951.859375,161698.609375,160863.640625,155629.21875,170510.828125
180318.765625,174745.859375,203991.59375,201943.90625,161703.4375,160857.28125,155619.828125,170503.5
180323.875,174750.0625,203996.15625,201946.59375,161695.484375,160857.375,155612.3125,170494.46875
180329.328125,174753.90625,204000.625,201952.40625,161683.859375,160862.46875,155626.53125,170504.21875
180351.859375,174779.203125,204021.640625,201975.203125,161707.1875,160890.453125,155657.90625,170538.8125
180358.296875,174786.0,204026.828125,201980.65625,161730.609375,160896.625,155654.609375,170537.921875
180342.640625,174772.140625,204012.15625,201963.125,161727.3125,160883.03125,155632.4375,170520.296875
180338.625,174767.21875,204006.796875,201958.125,161710.9375,160878.390625,155615.4375,170503.671875
180338.625,174754.4375,204003.75,201957.9375,161696.015625,160881.0625,155633.234375,170510.203125
180353.640625,174771.515625,204019.484375,201974.3125,161715.421875,160899.84375,155666.765625,170539.890625
180354.796875,174771.703125,204020.203125,201972.875,161730.875,160892.6875,155640.75,170528.703125
180342.46875,174759.890625,204008.3125,201960.984375,161729.265625,160867.75,155616.34375,170510.734375
180349.34375,174770.890625,204015.203125,201968.9375,161726.40625,160875.796875,155638.15625,170522.984375
180358.828125,174779.109375,204021.71875,201979.140625,161715.953125,160889.203125,155653.0,170531.125
180356.765625,174775.8125,204014.75,201962.234375,161707.640625,160879.640625,155634.125,170522.09375
180357.390625,174780.375,204013.671875,201963.484375,161727.21875,160881.78125,155641.546875,170528.53125
180361.421875,174781.359375,204014.125,201965.09375,161741.515625,160887.6875,155648.96875,170531.21875
180353.375,174767.671875,204003.84375,201955.890625,161721.9375,160880.078125,155636.90625,170521.015625
180343.1875,174759.453125,203993.5625,201945.421875,161695.75,160873.375,155631.53125,170511.71875
180344.515625,174769.015625,203996.609375,201951.421875,161703.796875,160886.34375,155652.546875,170528.078125
180340.671875,174761.5,203992.3125,201951.421875,161722.65625,160887.6875,155656.484375,170538.0
180337.28125,174759.453125,203986.140625,201942.03125,161724.359375,160879.015625,155629.03125,170513.421875
180342.5625,174766.515625,203989.265625,201945.421875,161713.09375,160880.4375,155622.328125,170508.140625
180359.1875,174788.0625,204005.453125,201958.578125,161711.578125,160894.75,155656.125,170531.390625
180361.6875,174790.46875,204008.859375,201962.140625,161717.828125,160899.578125,155660.421875,170537.828125
180363.75,174781.078125,204009.03125,201963.125,161736.15625,160901.546875,155657.203125,170537.65625
180352.75,174778.3125,204000.171875,201951.234375,161737.953125,160890.453125,155648.078125,170526.03125
180345.140625,174775.984375,203993.921875,201945.34375,161724.09375,160888.125,155652.28125,170524.234375
180347.828125,174767.3125,203992.84375,201948.828125,161708.4375,160888.40625,155657.828125,170532.46875
180354.265625,174773.578125,203999.46875,201959.828125,161714.609375,160889.390625,155667.75,170547.84375
180345.421875,174770.4375,203989.984375,201946.765625,161723.28125,160885.265625,155652.109375,170527.8125
180353.90625,174788.0625,204000.71875,201948.109375,161746.625,160899.390625,155661.671875,170540.6875
180347.03125,174778.765625,203993.921875,201942.390625,161732.578125,160897.34375,155663.453125,170534.78125
180351.40625,174775.625,203993.46875,201942.125,161710.234375,160891.984375,155650.21875,170519.953125
180374.734375,174800.3125,204014.9375,201962.859375,161729.0,160908.609375,155666.9375,170545.515625
180378.9375,174801.734375,204018.953125,201968.859375,161751.53125,160915.84375,155667.65625,170551.6875
180387.609375,174811.484375,204027.265625,201976.984375,161773.890625,160923.0,155670.703125,170560.09375
180381.359375,174801.296875,204018.5,201968.671875,161755.828125,160914.234375,155667.484375,170557.59375
180381.265625,174799.140625,204015.640625,201965.8125,161736.609375,160911.28125,155682.953125,170557.140625
180383.0625,174799.40625,204015.921875,201963.671875,161736.421875,160910.03125,155682.046875,170558.84375
180387.53125,174801.5625,204020.390625,201967.953125,161758.0625,160911.203125,155679.1875,170570.546875
180381.0,174799.859375,204012.421875,201958.21875,161761.90625,160907.265625,155663.640625,170546.046875
180376.171875,174787.34375,204001.96875,201948.5625,161743.40625,160903.78125,155648.796875,170526.296875
180374.203125,174785.375,203997.140625,201944.09375,161723.46875,160907.171875,155653.078125,170525.765625
180375.71875,174791.8125,204001.34375,201949.890625,161731.515625,160912.8125,155677.3125,170544.265625
180382.25,174805.9375,204012.96875,201961.96875,161765.65625,160929.078125,155705.203125,170565.1875
180370.625,174794.21875,204002.140625,201954.90625,161766.828125,160914.953125,155677.21875,170553.75
180366.609375,174783.5,203994.015625,201948.28125,161743.75,160897.609375,155649.59375,170535.140625
180370.546875,174793.953125,203996.515625,201956.421875,161731.234375,160908.0625,155665.15625,170546.40625
180379.65625,174801.921875,204004.296875,201961.609375,161740.1875,160923.71875,155684.734375,170557.140625
180370.453125,174793.59375,203994.1875,201945.703125,161747.609375,160916.5625,155671.328125,170543.546875
180358.828125,174788.765625,203982.828125,201929.328125,161749.5625,160906.90625,155663.453125,170533.71875
180365.359375,174791.09375,203989.546875,201939.34375,161751.625,160922.640625,155688.84375,170553.203125
180377.6875,174807.453125,204000.53125,201952.9375,161746.53125,160932.5625,155702.796875,170570.90625
180380.109375,174811.296875,203998.84375,201950.609375,161739.203125,160923.53125,155675.96875,170550.34375
180372.421875,174804.859375,203993.03125,201945.421875,161754.578125,160924.609375,155680.4375,170552.578125
180363.203125,174787.34375,203983.546875,201938.09375,161756.90625,160913.609375,155668.640625,170543.734375
180365.265625,174793.59375,203986.328125,201937.828125,161750.828125,160915.21875,155683.390625,170549.09375
180383.859375,174812.640625,204002.859375,201952.84375,161753.328125,160936.859375,155715.40625,170566.890625
180389.140625,174817.375,204004.296875,201951.59375,161746.53125,160927.734375,155679.1875,170549.265625
180386.546875,174816.671875,204001.609375,201947.65625,161760.5625,160926.21875,155668.734375,170545.703125
180380.203125,174805.046875,203996.6875,201944.53125,161770.671875,160921.03125,155668.375,170548.734375
180401.828125,174828.015625,204018.59375,201970.90625,161786.765625,160942.765625,155715.046875,170590.40625
180399.953125,174825.515625,204011.984375,201956.96875,161762.4375,160942.3125,155711.109375,170584.140625
180391.640625,174806.828125,204000.53125,201946.046875,161743.40625,160925.234375,155682.140625,170551.78125
180393.15625,174807.375,204001.78125,201947.21875,161760.296875,160924.875,155675.078125,170544.796875
180393.515625,174810.671875,204002.328125,201948.109375,161772.90625,160920.765625,155670.703125,170545.703125
180390.125,174805.765625,203999.546875,201947.125,161765.65625,160921.75,155679.375,170548.109375
180402.09375,174827.671875,204013.140625,201957.140625,161767.453125,160945.171875,155722.203125,170575.640625
180410.5,174831.15625,204019.671875,201964.734375,161771.109375,160950.265625,155724.25,170582.078125
180402.375,174810.3125,204006.34375,201952.84375,161770.046875,160917.90625,155678.203125,170561.875
180397.0,174816.671875,204001.703125,201944.796875,161779.078125,160913.25,155676.59375,170560.625
180399.6875,174810.140625,204003.046875,201949.625,161775.765625,160922.90625,155686.171875,170565.09375
180400.765625,174809.34375,204003.3125,201951.421875,161759.40625,160928.640625,155691.53125,170566.796875
180406.125,174814.25,204005.984375,201957.3125,161761.453125,160934.09375,155696.71875,170571.4375
180415.0625,174824.890625,204015.203125,201966.890625,161788.109375,160942.40625,155710.125,170584.953125
180413.015625,174824.890625,204014.9375,201969.03125,161800.4375,160939.90625,155710.390625,170584.859375
180397.453125,174814.4375,203999.28125,201948.015625,161777.46875,160930.875,155692.328125,170568.5
180394.953125,174816.3125,203997.3125,201944.984375,161761.1875,160937.484375,155698.6875,170574.21875
180396.5625,174814.875,203995.703125,201948.109375,161759.40625,160933.8125,155702.796875,170573.765625
180405.671875,174824.265625,204002.6875,201952.3125,161781.3125,160942.84375,155710.125,170579.84375
180408.625,174833.46875,204007.515625,201952.671875,161796.953125,160949.109375,155703.328125,170576.453125
180410.421875,174835.359375,204010.734375,201957.3125,161794.984375,160954.5625,155720.046875,170586.640625
180433.390625,174860.828125,204035.671875,201981.90625,161804.375,160979.78125,155759.390625,170621.15625
180432.40625,174857.53125,204031.109375,201974.21875,161797.046875,160975.125,155742.140625,170602.640625
180433.125,174856.0,204027.890625,201967.59375,161808.21875,160963.6875,155729.4375,170598.0
180426.6875,174845.546875,204018.6875,201955.703125,161809.109375,160948.84375,155700.5625,170569.03125
180419.171875,174846.171875,204010.1875,201949.1875,161795.703125,160942.046875,155696.71875,170567.15625
180427.21875,174843.3125,204011.359375,201949.890625,161779.703125,160943.203125,155697.515625,170572.78125
180446.625,174857.609375,204027.1875,201964.03125,161793.46875,160961.453125,155713.25,170588.078125
180440.546875,174853.765625,204024.3125,201962.140625,161810.453125,160962.421875,155724.078125,170595.3125
180435.1875,174851.53125,204019.40625,201958.578125,161820.828125,160956.96875,155721.484375,170593.96875
180433.921875,174846.96875,204016.359375,201960.8125,161810.640625,160953.671875,155720.953125,170598.0
180435.890625,174848.40625,204017.609375,201966.703125,161798.109375,160966.28125,155742.84375,170607.03125
180425.34375,174839.109375,204002.953125,201943.640625,161779.703125,160946.96875,155711.296875,170578.328125
180418.28125,174835.171875,203998.390625,201939.078125,161791.140625,160935.609375,155700.375,170576.71875
180424.09375,174841.515625,204004.921875,201947.9375,161815.8125,160956.0,155721.21875,170591.5625
180419.625,174833.921875,203996.609375,201942.296875,161801.515625,160953.21875,155709.328125,170579.9375
180429.09375,174844.828125,204002.5,201947.3125,161785.421875,160949.28125,155709.5,170581.90625
180434.828125,174849.125,204010.28125,201957.3125,161791.859375,160963.234375,155734.984375,170599.78125
180430.984375,174840.1875,204006.609375,201956.875,161807.328125,160966.1875,155728.09375,170600.59375
180423.828125,174837.40625,203998.65625,201948.734375,161811.265625,160952.140625,155709.59375,170587.453125
180422.65625,174833.65625,203995.890625,201946.046875,161801.328125,160949.375,155717.1875,170588.34375
180442.78125,174852.703125,204016.625,201967.25,161806.34375,160972.984375,155753.3125,170618.109375
180440.546875,174853.140625,204016.1875,201965.90625,161805.453125,160977.09375,155763.328125,170621.515625
180435.1875,174855.5625,204014.75,201960.1875,161820.921875,160974.40625,155756.0,170622.5
180424.984375,174850.375,204008.671875,201951.234375,161828.421875,160962.15625,155746.78125,170617.84375
180417.75,174846.796875,204001.703125,201940.953125,161813.046875,160960.015625,155727.921875,170595.140625
180417.5625,174847.421875,203999.375,201937.734375,161793.921875,160962.34375,155730.0625,170592.1875
180426.59375,174848.140625,204004.921875,201942.828125,161797.84375,160970.921875,155739.984375,170605.78125
180436.078125,174862.0,204018.0625,201958.390625,161827.359375,160979.78125,155743.75,170613.28125
180432.953125,174867.1875,204015.640625,201953.46875,161838.078125,160975.84375,155729.96875,170600.859375
180422.65625,174849.5625,203998.21875,201932.90625,161814.5625,160958.859375,155706.640625,170581.015625
180434.828125,174854.75,204007.328125,201943.46875,161806.078125,160974.5,155730.59375,170594.6875
180469.78125,174894.453125,204043.71875,201977.53125,161839.6875,161012.40625,155783.171875,170640.734375
180479.796875,174897.484375,204051.234375,201986.015625,161858.5625,161005.4375,155765.828125,170647.4375
180462.546875,174882.828125,204033.171875,201966.890625,161850.6875,160987.375,155737.03125,170620.078125
180459.765625,174878.625,204027.09375,201962.421875,161836.65625,160984.6875,155736.0625,170610.609375
180459.40625,174875.9375,204023.96875,201958.125,161817.515625,160982.453125,155742.84375,170610.6875
180459.59375,174876.84375,204022.265625,201956.0625,161812.875,160983.171875,155742.3125,170609.796875
180449.75,174867.546875,204012.25,201948.109375,161820.5625,160971.546875,155734.359375,170600.6875
180441.96875,174860.828125,204002.859375,201942.75,161827.984375,160964.125,155730.25,170595.671875
180451.984375,174869.59375,204008.21875,201950.53125,161829.40625,160973.609375,155741.859375,170605.859375
180458.0625,174865.65625,204010.46875,201954.546875,161816.265625,160982.71875,155750.0,170612.75
180463.34375,174871.65625,204015.015625,201958.578125,161815.90625,160985.59375,155755.28125,170617.84375
180469.25,174885.515625,204020.75,201963.125,161837.90625,160988.359375,155763.40625,170628.671875
180469.25,174885.6875,204023.328125,201967.328125,161857.390625,160993.71875,155776.109375,170643.78125
180467.8125,174874.25,204018.0625,201964.828125,161843.0,160987.640625,155767.796875,170628.484375
180462.71875,174865.125,204007.78125,201946.328125,161811.796875,160985.40625,155743.390625,170596.484375
180463.609375,174873.890625,204011.171875,201949.625,161812.328125,160985.046875,155745.71875,170611.671875
180463.875,174876.5625,204011.796875,201948.28125,161826.453125,160973.15625,155738.203125,170606.671875
180471.65625,174874.875,204016.984375,201955.359375,161846.578125,160983.703125,155738.828125,170605.328125
180470.5,174877.640625,204015.46875,201952.84375,161840.578125,160989.875,155741.15625,170607.46875
180473.0,174881.21875,204019.3125,201956.421875,161830.65625,160991.9375,155768.78125,170628.671875
180471.65625,174877.640625,204018.421875,201955.359375,161821.453125,160987.828125,155743.5625,170613.015625
180449.21875,174855.828125,203997.9375,201935.0625,161813.140625,160960.375,155698.765625,170577.609375
180439.921875,174848.859375,203990.4375,201924.234375,161823.59375,160951.875,155707.0,170583.875
180487.390625,174897.671875,204037.015625,201971.171875,161865.984375,161001.5,155770.921875,170640.828125
180520.828125,174937.453125,204070.71875,202001.484375,161882.703125,161039.234375,155798.90625,170668.453125
180504.296875,174922.609375,204054.09375,201983.96875,161860.078125,161020.640625,155771.28125,170645.828125
180483.453125,174895.96875,204033.34375,201963.484375,161856.765625,160993.359375,155758.140625,170634.203125
180481.765625,174899.546875,204029.765625,201959.28125,161869.90625,160993.8125,155762.25,170634.296875
180478.546875,174896.59375,204023.0625,201955.625,161859.546875,160990.859375,155759.75,170629.828125
180483.28125,174898.296875,204023.328125,201963.484375,161841.296875,160996.140625,155763.140625,170633.671875
180487.125,174898.75,204025.03125,201961.609375,161842.1875,161009.90625,155775.03125,170641.984375
180484.625,174897.9375,204021.453125,201954.09375,161854.171875,161004.453125,155770.125,170635.734375
180476.578125,174891.6875,204012.96875,201948.46875,161861.421875,160996.3125,155759.5625,170628.84375
180475.765625,174893.734375,204012.34375,201949.546875,161857.390625,161002.84375,155771.546875,170639.125
180483.546875,174901.78125,204017.4375,201956.78125,161845.765625,161011.609375,155792.921875,170653.875
180491.15625,174911.265625,204018.6875,201956.421875,161839.0625,161012.765625,155775.9375,170632.234375
180482.484375,174894.625,204008.140625,201946.859375,161846.671875,161014.203125,155765.109375,170621.0625
180476.3125,174893.734375,204002.421875,201939.078125,161858.015625,161010.4375,155764.3125,170621.515625
180474.78125,174883.8125,203995.796875,201934.703125,161844.78125,160992.109375,155756.265625,170616.953125
180488.921875,174896.859375,204006.171875,201945.875,161839.421875,161006.78125,155778.34375,170640.015625
180500.1875,174907.59375,204015.828125,201953.46875,161843.890625,161011.78125,155790.765625,170647.078125
180484.796875,174890.421875,203999.015625,201936.9375,161837.71875,160989.96875,155736.234375,170609.53125
180484.796875,174893.203125,204002.421875,201938.90625,161854.984375,160989.4375,155744.1875,170618.03125
